"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1112664","Home and Community Based Services","Greater Twin Cities Care LLC","312 CENTRAL AVE SE STE 488","","","Minneapolis","MN","55414-1096","Hennepin","(763) 346-2102","Active","Greater Twin Cities Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","02/21/2023","01/01/2026","12/31/2026","   ","Info@greatertwincitiescare.com",
"1087686","Adult Day Care Services","Hennepin Adult Day Center Inc","1170 15th Ave SE","","","Minneapolis","MN","55414     ","Hennepin","(612) 245-6026","Active","Hennepin Adult Day Center Inc","68 ","Age: 18 and older","None","Adult Day Care Services","Minnesota Department of Human Services","06/19/2018","01/01/2026","12/31/2026","   ","",
"1106852","Home and Community Based Services","HENNEPIN CARE LLC","960 E HENNEPIN AVE","","","Minneapolis","MN","55414-1314","Hennepin","(612) 986-0519","Active","HENNEPIN CARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/15/2021","01/01/2025","12/31/2025","   ","",
"800450","Child Care Center","KinderCare Learning Center","525 Huron Blvd SE","","","Minneapolis","MN","55414-3114","Hennepin","(612) 623-4642","Active","KinderCare Education LLC","47 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","08/15/1983","01/01/2026","12/31/2026","   ","",
"803898","Child Care Center","Miniapple International Montessori","1125 5th St SE","","","Minneapolis","MN","55414     ","Hennepin","(612) 378-9375","Active","Perera holdings Inc","143","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","10/01/1990","01/01/2025","12/31/2025","   ","",
"2001586","Certified Child Care Center","Minneapolis Kids @Pratt","66 Malcolm Ave SE","","","Minneapolis","MN","55414     ","Hennepin","(612) 806-1602","Active","Minneapolis Public School District 0001-03","0  ","Ages Served: School Age","None","","Minnesota Department of Human Services","11/05/2024","01/01/2025","12/31/2025","   ","",
"1118071","Child Care Center","Naseeb Child Care Inc.","2828 University Ave SE Ste 125","","","Minneapolis","MN","55414-3260","Hennepin","(651) 212-2188","Active","Naseeb Child Care Inc","104","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","05/01/2023","11/03/2025","12/31/2026","   ","",
"1068166","Home and Community Based Services","Partnership Resources Inc","1069 10TH AVE SE","","","Minneapolis","MN","55414-1312","Hennepin","(612) 331-2075","Active","Partnership Resources Inc","   ","Day Services: Prevocational; Day support services  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","Satellite License Number: 1068167 (Home and Community Based Services - Day Services Facility), Partnership Resources, Inc.; Satellite License Number: 1068168 (Home and Community Based Services - Day Services Facility), Partnership Resources Inc; Satellite License Number: 1081548 (Home and Community Based Services - Day Services Facility), Partnership Resources Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","pri@partnershipresources.org",
"1068168","Home and Community Based Services - Day Services Facility","Partnership Resources Inc","1069 10th Ave SE","","","Minneapolis","MN","55414-0000","Hennepin","(612) 331-2075","Active","Partnership Resources Inc","148","This day services facility license is a satellite operating under 245D-HCBS Program License Number 1068166; and providing Day Services: Pre-vocational; Employment exploration services; Employment support services; Day support services  ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1069733","Home and Community Based Services","Pinnacle Services Inc","724 CENTRAL AVE NE","","","Minneapolis","MN","55414     ","Hennepin","(612) 977-3100","Active","Pinnacle Services Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Supported living services in a SLF; Community residential services; Family residential services  Day Services: Prevocational  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","Satellite License Number: 1113838 (Home and Community Based Services - Community Residential Setting), Pinnacle Scott; Satellite License Number: 1069736 (Home and Community Based Services - Community Residential Setting), Pinnacle Hidden Valley; Satellite License Number: 1069738 (Home and Community Based Services - Community Residential Setting), Pinnacle Services Inc; Satellite License Number: 1069737 (Home and Community Based Services - Community Residential Setting), Pinnacle Services Inc. Bavaria Lake; Satellite License Number: 1069735 (Home and Community Based Services - Community Residential Setting), Pinnacle-Sunset Park; Satellite License Number: 1109317 (Home and Community Based Services - Community Residential Setting), Pinnacle 41st Ave; Satellite License Number: 1085476 (Home and Community Based Services - Community Residential Setting), Pinnacle Hampshire Park; Satellite License Number: 1109259 (Home and Community Based Services - Community Residential Setting), Pinnacle 19th Ave; Satellite License Number: 1113352 (Home and Community Based Services - Community Residential Setting), Pinnacle Dean; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1067825","Home and Community Based Services","PKT Enterprises","514 2ND ST SE STE 200","","","Minneapolis","MN","55414-2105","Hennepin","(612) 788-3998","Active","Paraklatos Inc dba PKT Enterprises","   ","Basic Support Services: Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    Certification: Adult Mental Health Certification - Community Residential Setting - Site Specific  ","None","Satellite License Number: 1067832 (Home and Community Based Services - Community Residential Setting), PKT Enterprises #7; Satellite License Number: 1067826 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067827 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067833 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1098657 (Home and Community Based Services - Community Residential Setting), PKT Enterprises Casper; Satellite License Number: 1116214 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067834 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067830 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1083374 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067831 (Home and Community Based Services - Community Residential Setting), PKT #6; Satellite License Number: 1112707 (Home and Community Based Services - Community Residential Setting), PKT Enterprises Heritage; Satellite License Number: 1125564 (Home and Community Based Services - Community Residential Setting), PKT Enterprises; Satellite License Number: 1067828 (Home and Community Based Services - Community Residential Setting), PKT Enterprises #4; Satellite License Number: 1067829 (Home and Community Based Services - Community Residential Setting), PKT Enterprises Inc; Satellite License Number: 1105220 (Home and Community Based Services - Community Residential Setting), PKT; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1103755","Child Care Center","The Pillars Child Care","3033 University Ave SE","","","Minneapolis","MN","55414     ","Hennepin","(612) 623-7023","Active","KTJ 325, LLC","108","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","06/18/2020","01/01/2026","12/31/2026","   ","",
"1108907","Home and Community Based Services","UConnect LLC","708 UNIVERSITY AVE SE APT 10","","","Minneapolis","MN","55414-2226","Hennepin","(612) 242-1316","Active","UConnect LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","05/10/2021","01/01/2026","12/31/2026","   ","",
"1097827","Home and Community Based Services","Unitedone Home Health Care Inc","2615 UNIVERSITY AVE SE","","","Minneapolis","MN","55414-3207","Hennepin","(612) 872-8002","Active","Unitedone Home Health Care, Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","02/14/2019","01/01/2026","12/31/2026","   ","",
"802581","Child Care Center","University of Minnesota Child Development Laboratory School","921 17th Ave SE","","","Minneapolis","MN","55414-2413","Hennepin","(612) 625-2273","Active","University of Minnesota - Twin Cities","190","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","11/27/1989","01/01/2026","12/31/2026","   ","",
