"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"2001736","Child Care Center","Children First Childcare, Inc","2512 W Broadway Ave","","","Minneapolis","MN","55411     ","Hennepin","(612) 296-8737","Active","Children First Childcare, Inc","87 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","10/13/2025","01/01/2026","12/31/2026","   ","",
"1107496","Home and Community Based Services","Comfort Care Health Care Inc","617 W BROADWAY AVE STE 202","","","Minneapolis","MN","55411-2712","Hennepin","(952) 451-5418","Active","Comfort Care Health Care Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","07/20/2021","01/01/2026","12/31/2026","   ","comfortcarehealthcare77@gmail.com",
"1118288","Substance Use Disorder Treatment","Community Medical Services Minneapolis on Broadway","1020 W BROADWAY AVE","","","Minneapolis","MN","55411-2504","Hennepin","(612) 895-3850","Active","Community Medical Services Montana Private LLC","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: Medication Assisted Treatment; the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: ","Minnesota Department of Human Services","09/22/2023","01/01/2026","12/31/2026","   ","",
"1125587","Family Child Care","Dawano Amane D dba Salam Child Care Service LLC","1135 IRVING AVE N","","","Minneapolis","MN","55411-4013","Hennepin","(612) 517-7252","Active","Amane D Dawano","10 ","Residential Dwelling","No transporting of children under age eight.    This program operates under the registered LLC name Salam Child Care Service LLC","Family Child Care","Hennepin County Human Services & Public Health Dept","07/16/2025","01/01/2026","12/31/2026","   ","dawanoamane78@gmail.com",
"1111986","Family Child Care","Deakyne Cara","1636 HILLSIDE AVE N UNIT 2","","","Minneapolis","MN","55411-1912","Hennepin","(763) 464-7096","Closed as of 09/26/2025","Cara  Deakyne","14 ","Residential Dwelling","This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","06/27/2022","11/28/2023","12/31/2025","Yes","",
"1103472","Home and Community Based Services","Design By Purpose","1500 WASHBURN AVE N # N/A","","","Minneapolis","MN","55411-2845","Hennepin","(612) 910-2456","Active","Valorie L Jones","   ","Residential Supports and Services: Foster Care services or supported living services; Family residential services    ","None","","Minnesota Department of Human Services","02/12/2020","01/01/2025","12/31/2025","   ","vjones246@yahoo.com",
"1117293","Adult Day Care Services","Emerson Adult Day Care Center Inc","3108 EMERSON AVE N","","","Minneapolis","MN","55411-1366","Hennepin","(507) 271-4642","Active","Emerson Adult Day Care Center Inc","50 ","Age: 65 and older","None","Adult Day Care Services","Minnesota Department of Human Services","10/23/2023","01/01/2026","12/31/2026","   ","",
"1105889","Home and Community Based Services","Epiphany Family Services","1201 W BROADWAY AVE","","","Minneapolis","MN","55411-2532","Hennepin","(612) 529-9922","Active","Epiphany Family Services","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","10/16/2020","01/01/2026","12/31/2026","   ","",
"1078520","Child Care Center","Family First Choice Child Care Inc.","2500 W Broadway Ave","","","Minneapolis","MN","55411-1737","Hennepin","(612) 223-8341","Closed as of 10/13/2025","Family First Choice Child Care, Inc.","87 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","09/15/2015","01/01/2025","12/31/2025","   ","",
"804606","Child Care Center","Fraser Early Childhood Family Development Center","700 Humboldt Ave N","","","Minneapolis","MN","55411-3931","Hennepin","(612) 377-7422","Active","Parents in Community Action, Inc.","236","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","01/01/1999","01/01/2026","12/31/2026","   ","",
"1002861","Family Child Care","Gardner Catina M","1404 Penn Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 529-7961","Active","Catina M Gardner","10 ","Residential Dwelling","None","Family Child Care","Hennepin County Human Services & Public Health Dept","01/04/2000","01/01/2026","12/31/2026","Yes","",
"1115131","Home and Community Based Services","GOLDEN QUALITY CARE LLC","843 8TH AVE N","","","Minneapolis","MN","55411-3972","Hennepin","(612) 404-5226","Active","GOLDEN QUALITY CARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","04/08/2025","01/01/2026","12/31/2026","   ","",
"1088340","Adult Day Care Services","Grandpa & Grandma Adult Day Care Inc","2518 N 2nd St","","","Minneapolis","MN","55411     ","Hennepin","(952) 564-1131","Active","Grandpa & Grandma Adult Day Care Inc","13 ","Age: 18 and older","None","Adult Day Care Services","Minnesota Department of Human Services","01/01/2018","01/01/2026","12/31/2026","   ","",
"1108829","Adult Foster Care","Graves Ella Mae","1340 THOMAS AVE N","","","Minneapolis","MN","55411-2952","Hennepin","(612) 522-8634","Active","Ella Mae Graves","1  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","04/12/2021","04/01/2024","03/31/2026","Yes","",
"1115342","Home and Community Based Services","Harmony Health Services","317 26TH AVE N","","","Minneapolis","MN","55411-2173","Hennepin","(612) 200-8070","Active","Harmony Health Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support  Residential Supports and Services: Foster Care services or supported living services; Community residential services    ","None","Satellite License Number: 1125604 (Home and Community Based Services - Community Residential Setting), Harmony Health Services 26th Ave; Satellite License Number: 1125605 (Home and Community Based Services - Community Residential Setting), Harmony Health Services Kentucky; Satellite License Number: 1125594 (Home and Community Based Services - Community Residential Setting), Harmony Health Services 3rd St; ","Minnesota Department of Human Services","08/08/2024","01/01/2026","12/31/2026","   ","harmonyhealth1@yahoo.com",
"1125604","Home and Community Based Services - Community Residential Setting","Harmony Health Services 26th Ave","317 26TH AVE N","","","Minneapolis","MN","55411-2173","Hennepin","(612) 200-8070","Active","Harmony Health Services LLC","3  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1115342; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","11/01/2024","11/01/2025","10/31/2027","No ","",
"1125594","Home and Community Based Services - Community Residential Setting","Harmony Health Services 3rd St","2627 N 3RD ST","","","Minneapolis","MN","55411-2157","Hennepin","(612) 584-3474","Active","Harmony Health Services LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1115342; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","11/01/2024","11/01/2025","10/31/2027","No ","",
"1089499","Certified Child Care Center","Harold Mezile North Community YMCA","1711 W Broadway Ave","","","Minneapolis","MN","55411-2450","Hennepin","(612) 465-0486","Active","YMCA of the North","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","11/05/2018","01/01/2025","12/31/2025","   ","",
"1071054","Home and Community Based Services","HealthMax Home Health Care Services, LLC","125 W BROADWAY AVE STE 102B","","","Minneapolis","MN","55411-2246","Hennepin","(612) 521-2400","Active","HealthMax Home Health Care Services, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Day Services: Prevocational  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1113323","Home and Community Based Services","Intervention 2.0","729 PENN AVE N","","","Minneapolis","MN","55411-3625","Hennepin","(612) 456-7011","Active","D.I.V.I.N.E. Institute","   ","Basic Support Services: Respite care, in home or out-of-home  Intervention Support Services: Crisis respite, in-home or out-of-home  Residential Supports and Services: Foster Care services or supported living services    ","None","","Minnesota Department of Human Services","04/27/2022","01/01/2026","12/31/2026","   ","",
"1107952","Child Foster Residence Setting","Intervention 2.0","729 PENN AVE N","","","Minneapolis","MN","55411-3625","Hennepin","(651) 336-3156","Active","DIVINE Institute","3  ","","None","","Hennepin County Human Services & Public Health Dept","04/21/2021","04/01/2024","03/31/2026","   ","",
"1125058","Family Child Care","Jackson Michelle Denise ","2026 JAMES AVE N","","","Minneapolis","MN","55411-1927","Hennepin","(612) 723-3173","Active","Michelle Denise Jackson","10 ","Residential Dwelling","None","Family Child Care","Hennepin County Human Services & Public Health Dept","10/15/2024","01/01/2026","12/31/2026","Yes","",
"1099113","Family Child Care","Jackson Whitney L dba LORENE'S LEARNING LOFT LLC","1234 SHERIDAN AVE N","","","Minneapolis","MN","55411-3621","Hennepin","(612) 296-5808","Active","Whitney L Jackson","14 ","Residential Dwelling","This program operates under the registered LLC name: LORENE'S LEARNING LOFT LLC","Family Child Care","Hennepin County Human Services & Public Health Dept","04/01/2019","03/06/2025","03/31/2026","Yes","Loreneslearningloft@gmail.com",
"1050462","Adult Foster Care","Jones Valorie L","1500 Washburn Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 588-3001","Active","Valorie L Jones","3  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","01/30/2008","01/01/2025","12/31/2026","Yes","",
"1095378","Children's Residential Facilities","Kadiri House LLC","2131 N 6TH ST STE 2","","","Minneapolis","MN","55411-2720","Hennepin","(612) 886-6228","Active","Kadiri House LLC","10 ","","None","Unit name: Kadiri House; Unit capacity: 10 ; Ages served: 8 through 17; Gender: Male; Services provided: Group Residential Setting     ;  ","Minnesota Department of Human Services","11/20/2018","01/01/2026","12/31/2026","   ","Kadiri@KadiriHouse.com",
"801317","Child Care Center","La Creche Early Childhood Centers, Inc.","1800 Olson Memorial Hwy","","","Minneapolis","MN","55411-3835","Hennepin","(612) 377-1786","Active","La Creche Early Childhood Centers, Inc.","82 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","09/01/1989","01/01/2026","12/31/2026","   ","",
"1078301","Child Care Center","La Creche II Early Childhood Centers Inc","1120 Oliver Ave N","","","Minneapolis","MN","55411-3735","Hennepin","(612) 521-4384","Active","La Creche Early Childhood Centers, Inc.","32 ","Ages Served: Infants Toddlers","Not to Exceed 8 Infants","Services: Day Program","Minnesota Department of Human Services","01/25/2016","01/01/2026","12/31/2026","   ","",
"1075697","Adult Day Care Services","Lao Seniors Quality of Life","2648 W BROADWAY AVE","","","Minneapolis","MN","55411-1004","Hennepin","(612) 767-1684","Active","Lao Advancement Organization of America","25 ","Age: 65 and older","None","Adult Day Care Services","Minnesota Department of Human Services","05/02/2016","01/01/2026","12/31/2026","   ","",
"1107444","Family Child Care","Lawson Melody N","419 30TH AVE N","","","Minneapolis","MN","55411-1524","Hennepin","(612) 520-1190","Active","Melody N Lawson","10 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","05/10/2022","01/01/2026","12/31/2026","Yes","melodylawson38@gmail.com",
"1119354","Home and Community Based Services","Learnability","2400 N 2ND ST STE 406","","","Minneapolis","MN","55411-2247","Hennepin","(612) 283-1522","Active","Learnability","   ","Basic Support Services: 24-hour emergency assistance; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","08/03/2023","01/01/2026","12/31/2026","   ","",
"1118066","Child Care Center","Love & Care Childcare LLC","1230 Logan Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 259-8586","Active","Love & Care Childcare LLC","83 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","05/24/2023","01/01/2026","12/31/2026","   ","",
"1119096","Child Care Center","Love A Child Daycare","1501 Lowry Ave N Unit C","","","Minneapolis","MN","55411     ","Hennepin","(612) 578-5702","Closed as of 10/01/2025","Love A Child Daycare LLC","15 ","Ages Served: Preschool;School Age","None","Services: Day Program","Minnesota Department of Human Services","01/02/2024","01/01/2025","12/31/2025","   ","",
"1061724","Child Care Center","Mary T Wellcome Child Development Center","1301 10th Ave N","","","Minneapolis","MN","55411-4406","Hennepin","(612) 374-4342","Active","Phyllis Wheatley Community Center, Incorporated","55 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","05/07/2012","01/01/2026","12/31/2026","   ","",
"1077760","Adult Foster Care","Midwest Challenge","1817 Oliver N","","","Minneapolis","MN","55411     ","Hennepin","(612) 418-9612","Active","Midwest Challenge","4  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","04/02/2015","04/01/2024","03/31/2026","No ","",
"234137","Family Child Care","Miller Inetta E","1731 Morgan Ave N","","","Minneapolis","MN","55411-3016","Hennepin","(612) 213-8590","Revocation Order Issued/Under Appeal/May Operate as of 06/05/2025","Inetta Elizabeth Miller","10 ","Residential Dwelling","No infants in care   No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","11/19/1998","11/01/2024","12/31/2025","Yes","",
"1079784","Family Child Care","Muhammad Shameka T","2206 Penn Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 363-9395","Active","Shameka T Muhammed","12 ","Residential Dwelling","None","Family Child Care","Hennepin County Human Services & Public Health Dept","11/04/2015","01/01/2026","12/31/2026","Yes","",
"1090428","Children's Residential Facilities","Naima House","1017 HUMBOLDT AVE N","","","Minneapolis","MN","55411-3933","Hennepin","(612) 558-6259","Active","Rebound Inc","6  ","","None","Unit name: Unit 1; Unit capacity: 6  ; Ages served: 14 through 17; Gender: Female; Services provided: Group Residential Setting     Shelter Services     ;  ","Minnesota Department of Human Services","01/01/2018","01/01/2026","12/31/2026","   ","",
"1104755","Home and Community Based Services","New Ventures Independent Living Skills","1426 OLIVER AVE N # 2","","","Minneapolis","MN","55411-3033","Hennepin","(651) 336-7775","Active","New Ventures Housing and In-Home Services","   ","Basic Support Services: 24-hour emergency assistance; Homemaker; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/27/2020","01/01/2025","12/31/2025","   ","",
"1099095","Substance Use Disorder Treatment","New Youth Redevelopment Program","2507 BRYANT AVE N","","","Minneapolis","MN","55411-2116","Hennepin","(612) 522-2951","Revoked as of 06/28/2022","New Salem Youth Redevelopment Program","   "," Non-Residential Treatment - ages 8 through 21; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: ","Minnesota Department of Human Services","10/11/2019","01/01/2022","12/31/2022","   ","",
"1039326","Mental Health Clinic","NorthPoint Health & Wellness Center","2220 PLYMOUTH AVE N","","","Minneapolis","MN","55411-3600","Hennepin","(612) 543-2566","Active","NorthPoint Health & Wellness Center","   ","Satellite Location(s): Anwatin Middle School, 256 Upton Ave S, Minneapolis, MN  55405; Franklin Middle School, 1501 Aldrich Ave N, Minneapolis, MN  55411; Heritage Center, 1014 N 4th Ave, Minneapolis, MN  55405; North High School, 1500 James Ave N, Minneapolis, MN  55411; Olson Middle School, 1601 51st Ave N, Minneapolis, MN  55430; PYC Center, 2301 Oliver Ave N, Minneapolis, MN  55411; River Bend Harrison, 1510 N Glenwood Ave, Minneapolis, MN  55405; Workforce Center Clinic, 800 W Broadway N, Minneapolis, MN  55411","","Mental Health Clinic","Minnesota Department of Human Services","08/08/2006","01/01/2026","12/31/2026","   ","michael.thomas@hennepin.us",
"830978","Child Care Center","Northside Child Development Center","1000 Plymouth Ave N","","","Minneapolis","MN","55411-4005","Hennepin","(612) 204-8214","Active","Catholic Charities of The Archdiocese of Saint Paul and Minneapolis","129","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","01/01/1999","01/01/2026","12/31/2026","   ","",
"1075545","Child Care Center","Olu's Beginnings","1315 12th Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 824-1142","Active","Olu's Beginnings, LLC","110","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","07/01/2015","01/01/2026","12/31/2026","   ","",
"1068807","Home and Community Based Services","Olu's Home Inc","1315 12th Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 824-1142","Active","Olu's Home Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Supported living services in a SLF; Community residential services; Family residential services  Day Services: Prevocational; Day support services  Employment Services: Employment development services; Employment exploration services; Employment support services    Certification: Adult Mental Health Certification - Community Residential Setting - Site Specific  ","None","Satellite License Number: 1075546 (Home and Community Based Services - Community Residential Setting), Olu's College Park; Satellite License Number: 1068813 (Home and Community Based Services - Community Residential Setting), Olus Home Inc Longfellow; Satellite License Number: 1068812 (Home and Community Based Services - Community Residential Setting), Olus Home Inc Zane; Satellite License Number: 1068810 (Home and Community Based Services - Community Residential Setting), Olus Home Inc Russell; Satellite License Number: 1068809 (Home and Community Based Services - Community Residential Setting), Olu's Home Inc Park; Satellite License Number: 1068811 (Home and Community Based Services - Community Residential Setting), Olus Home Inc East River; Satellite License Number: 1079435 (Home and Community Based Services - Community Residential Setting), Olu's Home Inc Stevens; Satellite License Number: 1109507 (Home and Community Based Services - Community Residential Setting), Olu's Home Inc Stevens 2; Satellite License Number: 1068808 (Home and Community Based Services - Community Residential Setting), Olus Home Inc Abbott; Satellite License Number: 1099218 (Home and Community Based Services - Community Residential Setting), Olu's Home Inc Portland Ave; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1104202","Substance Use Disorder Treatment","Partners Behavioral Healthcare","2900 FREMONT AVE N STE 101","","","Minneapolis","MN","55411-1392","Hennepin","(888) 648-7652","Active","Partners In Recovery LLC","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s): Partners in Recovery Fellowship Hall 2900 FREMONT AVE N Minneapolis, MN  55411 ","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","09/11/2020","01/01/2026","12/31/2026","   ","",
"1111821","Home and Community Based Services - Day Services Facility","Peace of Mind Care Center","2518 N 2ND ST STE 116","","","Minneapolis","MN","55411-2259","Hennepin","","Active","Peace of Mind Care Center","38 ","This day services facility license is a satellite operating under 245D-HCBS Program License Number 1108645; and providing Day Services: Day support services  ","None","","Minnesota Department of Human Services","11/05/2021","01/01/2026","12/31/2026","   ","",
"1108645","Home and Community Based Services","Peace of Mind Care Center","2518 N 2ND ST STE 116","","","Minneapolis","MN","55411-2259","Hennepin","(952) 564-1131","Active","Peace of Mind Care Center","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Day Services: Prevocational; Day support services  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","04/22/2021","01/01/2026","12/31/2026","   ","",
"1006598","Family Child Care","Peters Tanya T dba Kidz R Us","1023 VINCENT AVE N","","","Minneapolis","MN","55411-3549","Hennepin","(612) 227-1674","Active","Tanya T Peters","14 ","Residential Dwelling","This program operates under the registered dba name Kidz R Us","Family Child Care","Hennepin County Human Services & Public Health Dept","07/28/2000","04/17/2025","02/28/2026","Yes","",
"1074750","Child Care Center","Plymouth Academy","911 Plymouth Ave N","","","Minneapolis","MN","55411     ","Hennepin","(612) 388-4898","Active","Plymouth Academy Inc","155","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","01/21/2015","01/01/2026","12/31/2026","   ","",
"1126507","Family Child Care","Potts Trinette Marie dba Word of Knowledge Family Child Care","2806 8TH AVE N","","","Minneapolis","MN","55411-3504","Hennepin","(763) 257-9614","Active","Trinette Marie Potts","12 ","Residential Dwelling","This program operates under the registered dba name Word of Knowledge Family Child Care","Family Child Care","Hennepin County Human Services & Public Health Dept","03/04/2025","01/01/2026","12/31/2026","   ","",
"1040167","Child Care Center","Project Secure/Fraser Early Childhood Family Development Center","700 Humboldt Ave N","","","Minneapolis","MN","55411-3931","Hennepin","(612) 377-7422","Active","Parents in Community Action, Inc.","44 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","04/07/2006","01/01/2026","12/31/2026","   ","",
"1095178","Substance Use Disorder Treatment","ReSurge Treatment Services","2314 PLYMOUTH AVE N","","","Minneapolis","MN","55411-3636","Hennepin","(763) 478-1418","Active","ReSurge Treatment Services LLC","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: ","Minnesota Department of Human Services","10/10/2018","09/14/2025","12/31/2025","   ","Info@resurgetx.org",
"1117014","Family Child Care","Riley Tocarra Shalik dba We R Beloved LLC","1115 NEWTON AVE N","","","Minneapolis","MN","55411-3704","Hennepin","(763) 438-1193","Active","Tocarra Shalik Riley","10 ","Residential Dwelling","This program operates under the registered LLC name We R Beloved LLC","Family Child Care","Hennepin County Human Services & Public Health Dept","12/01/2023","01/01/2026","12/31/2026","Yes","",
"1111988","Home and Community Based Services","Safa Health Care LLC","1712 LYN PARK AVE N","","","Minneapolis","MN","55411-3326","Hennepin","(612) 644-3091","Active","Safa Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/07/2023","01/01/2026","12/31/2026","   ","Safahealthcarellc@gmail.com",
"1050329","Child Care Center","School Readiness Learning Academy Inc","1221 7th Ave N","","","Minneapolis","MN","55411-3925","Hennepin","(612) 977-9104","Active","School-Readiness Learning Academy Inc","38 ","Ages Served: Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","03/01/2009","01/01/2026","12/31/2026","   ","",
"1088993","Child Care Center","School Readiness Learning Academy North","2503 Lowry Ave N","","","Minneapolis","MN","55411-1010","Hennepin","(612) 236-4435","Active","School-Readiness Learning Academy Inc","23 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","01/08/2018","01/01/2026","12/31/2026","   ","",
