"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1104104","Home and Community Based Services","Best Care Ever LLC","1405 LILAC DR N STE 250H","","","Golden Valley","MN","55422-4509","Hennepin","(651) 442-8191","Active","Best Care Ever, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","04/22/2020","01/01/2026","12/31/2026","   ","",
"1101706","Home and Community Based Services","Beyond Home Health Care","1710 DOUGLAS DR N STE 209B","","","Golden Valley","MN","55422-4374","Hennepin","(612) 876-8388","Active","olamide gbemisola Bakare","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","10/07/2019","01/01/2026","12/31/2026","   ","Beyondhomehealthcare@yahoo.com",
"800229","Child Care Center","Breck School Preschool and Extended Care","123 Ottawa Ave N","","","Minneapolis","MN","55422-5124","Hennepin","(763) 381-8221","Active","Breck School","80 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/08/1975","01/01/2026","12/31/2026","   ","",
"1081849","Home and Community Based Services","Certified Home Care","4080 W BROADWAY AVE STE 140A","","","Minneapolis","MN","55422-5605","Hennepin","(763) 291-1162","Active","Certified Care Inc. (DBA Certified Home Care)","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","06/06/2016","01/01/2026","12/31/2026","   ","",
"1084039","Home and Community Based Services","Charm Care Services LLC","1710 DOUGLAS DR N STE 100","","","Golden Valley","MN","55422-4397","Hennepin","(612) 417-6999","Active","Charm Care Services, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/01/2017","01/01/2026","12/31/2026","   ","Info@charmcareservices.com",
"1042928","Family Child Care","Christopher Ashley A","5509 44TH AVE N","","","Crystal","MN","55422-1105","Hennepin","(763) 227-9037","Active","Ashley A Christopher","10 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","07/07/2006","01/01/2026","12/31/2026","Yes","",
"1068113","Home and Community Based Services - Community Residential Setting","Cobbo Douglas","4523 Colorado Ave N","","","Crystal","MN","55422-0000","Hennepin","(763) 205-5886","Active","Cobbo Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068109; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","07/01/2025","06/30/2027","No ","",
"1068110","Home and Community Based Services - Community Residential Setting","Cobbo Drake","4850 Drake Rd","","","Golden Valley","MN","55422-0000","Hennepin","(763) 432-2630","Active","Cobbo Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068109; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","07/01/2025","06/30/2027","No ","",
"1072912","Home and Community Based Services","COMMUNITY VISION DEVELOPMENT PROGRAMS, LLC","1710 DOUGLAS DR N STE 230","","","Minneapolis","MN","55422-4353","Hennepin","(763) 544-1616","Active","Community Vision Development Programs, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2025","12/31/2025","   ","",
"1033587","Child Foster Residence Setting","Companion Beard","6712 Beard Ave N","","","Brooklyn Park","MN","55422     ","Hennepin","(763) 503-3425","Active","Companion Housing Program Inc","4  ","","None","","Hennepin County Human Services & Public Health Dept","12/06/2004","12/01/2025","11/30/2027","   ","",
"1067667","Home and Community Based Services - Community Residential Setting","Companion Housing Program Inc","3510 34TH AVE N","","","Robbinsdale","MN","55422-2912","Hennepin","(763) 581-0691","Active","Companion Housing Program Inc","3  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067662; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","04/01/2024","03/31/2026","No ","",
"1067668","Home and Community Based Services - Community Residential Setting","Companion Housing-Ewing","4222 Ewing Ave North"," "," ","Robbinsdale","MN","55422-2908","Hennepin","(763) 533-1428","Active","Companion Housing Program Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067662; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","04/01/2024","03/31/2026","No ","",
"1116938","Home and Community Based Services","Constant Care Corporation","1710 DOUGLAS DR N STE 224M","","","Minneapolis","MN","55422-4360","Hennepin","(651) 348-0929","Active","Constant Care Corporation","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","05/16/2023","01/01/2026","12/31/2026","   ","",
"1072543","Home and Community Based Services","Courage Kenny Rehabilitation Institutes Community Services","3915 Golden Valley Rd","","","Golden Valley","MN","55422     ","Hennepin","(763) 588-0811","Active","Allina Health System","   ","Basic Support Services: Individualized home supports  Intervention Support Services: Positive supports; Specialist services  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"800287","Substance Use Disorder Treatment","Create","4232 DAHLBERG DR","","","Golden Valley","MN","55422-4805","Hennepin","(612) 874-9811","Active","Create, Inc.","   "," Non-Residential Treatment - ages 13 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Adolescents; the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","03/01/1982","01/01/2026","12/31/2026","   ","sholtzleicer@createmn.org",
"1114034","Family Child Care","Crowe Alison","4356 WELCOME AVE N","","","Crystal","MN","55422-1264","Hennepin","(763) 639-9427","Closed as of 08/22/2025","Alison  Crowe","10 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","02/16/2023","02/01/2024","01/31/2026","Yes","",
"1070833","Home and Community Based Services - Community Residential Setting","Dungarvin Grimes","4033 Grimes Ave N","","","Robbinsdale","MN","55422-4110","Hennepin","(763) 537-4902","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","02/01/2019","12/01/2024","11/30/2026","No ","",
"1070851","Home and Community Based Services - Community Residential Setting","Dungarvin Halifax","4215 Halifax Ave North","","","Robbinsdale","MN","55422-1572","Hennepin","(763) 536-5425","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","01/01/2024","12/31/2025","No ","",
"1081442","Child Care Center","Early Steps Learning Foundation","6122 42nd Ave N","","","Crystal","MN","55422     ","Hennepin","(763) 200-2532","Closed as of 12/20/2025","Early Steps Learning Foundation","61 ","Ages Served: Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","11/02/2016","01/01/2025","12/31/2025","   ","",
"2001697","Child Care Center","Early Steps Learning Foundation INC","6122 42nd Ave N","","","Crystal","MN","55422     ","Hennepin","(763) 200-2532","Active","Early Steps Learning Foundation","71 ","Ages Served: Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","12/20/2025","12/20/2025","12/31/2025","   ","",
"1115107","Home and Community Based Services","Elite Health Care Services LLC","1710 DOUGLAS DR N STE 209C","","","Minneapolis","MN","55422-4374","Hennepin","(614) 805-4004","Active","Elite Health Care Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","02/27/2025","01/01/2026","12/31/2026","   ","",
"1123292","Home and Community Based Services - Community Residential Setting","Empathy Home Care Inc","3703 COLORADO AVE N","","","Crystal","MN","55422-1924","Hennepin","(612) 245-1561","Active","Empathy Home Care Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1119230; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","04/01/2024","04/01/2025","03/31/2027","No ","",
"1067812","Home and Community Based Services - Community Residential Setting","Fraser Louise House","2115 Brunswick Ave N","","","Golden Valley","MN","55422-0000","Hennepin","(763) 797-9504","Active","Fraser","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067799; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1067817","Home and Community Based Services - Community Residential Setting","Fraser Zane House","2540 Zane Ave N","","","Golden Valley","MN","55422-0000","Hennepin","(763) 765-0295","Active","Fraser","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1067799; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","06/01/2024","05/31/2026","No ","",
"1107120","Home and Community Based Services","Guul Healthcare Services LLC","1405 LILAC DR N STE 250E","","","Golden Valley","MN","55422-4535","Hennepin","(952) 201-9713","Active","Guul Healthcare Services, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/08/2021","01/01/2026","12/31/2026","   ","guulhealthservices@gmail.com",
"1071309","Home and Community Based Services - Residential Services Facility","Hammer Lee Ave","2825 LEE AVE N","","","Minneapolis","MN","55422-3648","Hennepin","(952) 473-1261","Active","Hammer Residences","6  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1071279; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1071299","Home and Community Based Services - Community Residential Setting","Hammer Unity","2025 Unity Ave N","","","Golden Valley","MN","55422-0000","Hennepin","(763) 521-4568","Active","Hammer Residences","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071279; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","02/01/2025","01/31/2027","No ","",
"224057","Family Child Care","Haney Lynn","4528 Brunswick Ave N"," ","","Crystal","MN","55422-1015","Hennepin","(763) 535-1283","Active","Lynn C Haney","10 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","10/01/1996","10/01/2024","09/30/2026","Yes","Lynnch73@gmail.com",
"1115418","Home and Community Based Services","Healing Heart Nursing Care LLC","3932 DOUGLAS DR N","","","Crystal","MN","55422-1935","Hennepin","(612) 387-4612","Active","Healing Heart Nursing Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","05/14/2025","01/01/2026","12/31/2026","   ","Healingheartmn@gmail.com",
"1026273","Adult Day Care Services","Heartland Adult Day Care","4949 Olson Memorial Hwy","","","Golden Valley","MN","55422     ","Hennepin","(763) 546-8766","Active","Health Care Plus Inc dba Legacy Adult Daycare","127","Age: 18 and older, Remote Services","None","Adult Day Care Services","Minnesota Department of Human Services","07/06/2004","01/01/2026","12/31/2026","   ","",
"1028949","Family Child Care","Heilman Traci K","4236 Grimes Ave North","","","Robbinsdale","MN","55422-1567","Hennepin","(763) 535-2510","Active","Traci K Heilman","10 ","Residential Dwelling","None","Family Child Care","Hennepin County Human Services & Public Health Dept","02/19/2004","02/01/2024","01/31/2026","Yes","",
"1006255","Child Care Center","Helen H. Taylor Early Childhood Family Development Center","4901 Olson Memorial Hwy","","","Minneapolis","MN","55422-5130","Hennepin","(763) 541-7422","Active","Parents in Community Action, Inc.","76 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","12/22/2000","01/01/2026","12/31/2026","   ","",
"1069020","Home and Community Based Services - Community Residential Setting","Homeward Bound","5720 43RD AVE N","","","Crystal","MN","55422-1639","Hennepin","(763) 535-2306","Active","Homeward Bound Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1069015; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","05/01/2024","04/30/2026","No ","",
"1069024","Home and Community Based Services - Community Residential Setting","Homeward Bound","3529 Lee Ave N"," "," ","Crystal","MN","55422-2847","Hennepin","(763) 529-1676","Active","Homeward Bound Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1069015; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1069025","Home and Community Based Services - Community Residential Setting","Homeward Bound Inc","6809 36th Ave N","","","Crystal","MN","55422-0000","Hennepin","(763) 535-2627","Active","Homeward Bound Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1069015; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","10/01/2024","09/30/2026","No ","",
"1069019","Home and Community Based Services - Community Residential Setting","Homeward Bound Inc","3535 JUNE AVE N","","","Crystal","MN","55422-2841","Hennepin","(763) 525-3186","Active","Homeward Bound Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1069015; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","05/01/2024","04/30/2026","No ","",
"1095987","Certified Child Care Center","Hopkins Extended Half Day Preschool - Meadowbrook","5430 Glenwood Ave","","","Golden Valley","MN","55422-5120","Hennepin","(952) 988-5123","Pending Reopening as of 08/19/2023","Hopkins Public School District 0270-01","0  ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","10/12/2018","01/01/2025","12/31/2025","   ","",
"1089352","Certified Child Care Center","ISD 281 Adventure Club Lakeview","4110 Lake Drive Ave N","","","Robbinsdale","MN","55422-1592","Hennepin","(763) 504-5325","Active","Robbinsdale Public School District 0281-01","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","09/20/2018","01/01/2025","12/31/2025","   ","",
"1089354","Certified Child Care Center","ISD 281 Adventure Club Noble","2601 Noble Ave N","","","Golden Valley","MN","55422-3607","Hennepin","(763) 504-5325","Active","Robbinsdale Public School District 0281-01","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","09/11/2018","01/01/2025","12/31/2025","   ","",
"2001561","Certified Child Care Center","ISD 281 The Basement at FAIR Crystal","3915 Adair Ave N","","","Crystal","MN","55422     ","Hennepin","(763) 327-5991","Active","Robbinsdale Public School District 0281-01","0  ","Ages Served: School Age","None","","Minnesota Department of Human Services","10/11/2024","01/01/2025","12/31/2025","   ","",
"1112316","Home and Community Based Services","K&S CAREGIVERS LLC","1710 DOUGLAS DR N STE 224A","","","Golden Valley","MN","55422-4350","Hennepin","(612) 636-3114","Active","K&S CAREGIVERS LLC ","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2023","01/01/2026","12/31/2026","   ","",
"1100375","Family Child Care","Kemp Jessica A & Brooks Cindy L","4116 WELCOME AVE N","","","Robbinsdale","MN","55422-1729","Hennepin","(763) 220-0559","Active","Jessica Ann Kemp AND Cindy L Brooks","12 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","03/01/2020","01/01/2026","12/31/2026","Yes","",
"1092536","Certified Child Care Center","KIDS & COMPANY - MEADOWBROOK","5430 Glenwood Ave","","","Minneapolis","MN","55422-5120","Hennepin","(952) 988-5062","Active","Hopkins Public School District 0270-01","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","09/11/2018","01/01/2025","12/31/2025","   ","",
"800443","Child Care Center","KinderCare Learning Center","4012 Adair Ave N","","","Robbinsdale","MN","55422-1619","Hennepin","(763) 535-4300","Active","KinderCare Education LLC","68 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/22/1970","01/01/2026","12/31/2026","   ","",
"801297","Child Care Center","King of Grace Preschool","6000 Duluth St","","","Golden Valley","MN","55422-3927","Hennepin","(763) 546-3131","Active","King of Grace Evangelical Lutheran Church","36 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/01/1980","01/01/2026","12/31/2026","   ","",
"2001690","Child Care Center","Lake Area Discovery Center at Valley of Peace","4735 Bassett Creek Dr","","","Minneapolis","MN","55422     ","Hennepin","(651) 762-7884","Active","Lake Area Discovery Center","76 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/03/2025","01/01/2026","12/31/2026","   ","",
"1070301","Home and Community Based Services - Community Residential Setting","Living Well Disability Services","3609 Brunswick Ave N","","","Crystal","MN","55422-1914","Hennepin","(763) 537-6764","Active","Living Well Disability Services","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070299; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","10/01/2025","09/30/2027","No ","",
"1070317","Home and Community Based Services - Residential Services Facility","Living Well Disability Services 3801 Broadway","3801 W BROADWAY AVE","","","Robbinsdale","MN","55422-2207","Hennepin","(763) 522-7556","Active","Living Well Disability Services","9  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1070299; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1070318","Home and Community Based Services - Residential Services Facility","Living Well Disability Services 3807 Broadway","3807 W BROADWAY AVE","","","Robbinsdale","MN","55422-2207","Hennepin","(763) 521-1076","Active","Living Well Disability Services","9  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1070299; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1070322","Home and Community Based Services - Residential Services Facility","Living Well Disability Services France Avenue","2759 FRANCE AVE N","","","Robbinsdale","MN","55422-3735","Hennepin","(763) 521-0387","Active","Living Well Disability Services","6  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1070299; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1098117","Home and Community Based Services","Lovin Loyalty Care","1710 DOUGLAS DR N STE 226A","","","Golden Valley","MN","55422-4367","Hennepin","(612) 407-7084","Active","Takesha Sherwood","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/28/2019","01/01/2026","12/31/2026","   ","",
"800907","Child Care Center","Loving Shepherd Early Learning Center","5501 Glenwood Ave","","","Golden Valley","MN","55422-5070","Hennepin","(763) 544-0590","Active","Golden Valley Lutheran Church","144","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","08/23/1989","01/01/2026","12/31/2026","   ","",
"1112170","Home and Community Based Services","Mamey Care LLC","1710 DOUGLAS DR N STE 225N","","","Golden Valley","MN","55422-4365","Hennepin","(612) 715-4874","Active","Mamey Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","02/06/2023","01/01/2026","12/31/2026","   ","",
"1113889","Home and Community Based Services","Merciful Health Services LLC","1710 DOUGLAS DR N STE 225Q","","","Golden Valley","MN","55422-4365","Hennepin","(612) 518-8176","Active","Sharmarke Elmi","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","09/25/2023","01/01/2026","12/31/2026","   ","",
"1068652","Home and Community Based Services - Community Residential Setting","Meridian Colorado North","4602 Colorado Ave N","","","Crystal","MN","55422-1025","Hennepin","(763) 568-7031","Active","Meridian Services Inc","1  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068630; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","06/01/2024","05/31/2026","No ","",
